Chr	Gene	nSNPs	nSims	Start	Stop	Test	Pvalue	Top-0.1-pvalue	Best-SNP	SNP-pvalue
20	ENSG00000125899	1	1000	10998407	11020014	0.00245283929514358	0.968031968031968	0.968031968031968	rs6033014	0.9605
20	ENSG00000125900	65	1000	1504896	1549489	120.580084844043	0.0929070929070929	0.193806193806194	rs2253429	0.02161
20	ENSG00000125966	1	100000	33804456	33874803	5.22222507124918	0.022669773302267	0.022669773302267	rs2425019	0.0223000000000002
20	ENSG00000125970	2	1000	32571451	32706114	0.0211577800771716	0.977022977022977	0.973026973026973	rs2268086	0.886
20	ENSG00000125971	1	1000	33094213	33138762	2.62187244889365	0.102897102897103	0.102897102897103	rs2424994	0.105400000000001
20	ENSG00000125991	3	1000	34119769	34155405	8.92131951266097	0.0709290709290709	0.106893106893107	rs224436	0.0596099999999997
20	ENSG00000126001	3	1000	34032984	34117108	5.68839006907355	0.174825174825175	0.156843156843157	rs2236164	0.144900000000001
20	ENSG00000126005	2	100000	33779547	33875934	15.7064210834617	0.004559954400456	0.001719982800172	rs6088765	0.00120400000000002
20	ENSG00000129988	1	1000	36964758	37015665	1.1468953779681	0.274725274725275	0.274725274725275	rs11536974	0.284200000000001
20	ENSG00000130584	48	1000000	62365018	62472597	952.285745203097	9.99999000001e-7	9.99999000001e-7	rs2253823	2.58400000521776e-14
20	ENSG00000130589	16	1000000	62179438	62215592	256.16597373559	9.99999000001e-7	9.99999000001e-7	rs6090461	5.168e-11
20	ENSG00000130699	1	100000	60518524	60650866	6.3331748157722	0.012109878901211	0.012109878901211	rs2181590	0.01185
20	ENSG00000130700	4	100000	61028552	61061026	9.54324946252918	0.0946090539094609	0.0839891601083989	rs6587239	0.03399
20	ENSG00000130701	1	1000	60975292	61012589	0.0673062688921664	0.79020979020979	0.79020979020979	rs6089360	0.7953
20	ENSG00000130702	2	100000	60873010	60952368	21.7476805492595	8.79991200087999e-4	0.001239987600124	rs2427293	9.08600000000008e-4
20	ENSG00000131068	1	100000	29946420	29971726	4.08755856477754	0.043669563304367	0.043669563304367	rs6058951	0.0431999999999999
20	ENSG00000132622	1	1000	3703313	3743758	0.740814779977526	0.403596403596404	0.403596403596404	rs3088007	0.3894
20	ENSG00000132639	2	1000	10189477	10298066	2.16320239067718	0.356643356643357	0.316683316683317	rs6039820	0.1674
20	ENSG00000132664	1	1000	18437770	18475287	0.815497120640168	0.362637362637363	0.362637362637363	rs6081158	0.3665
20	ENSG00000132669	8	1000	19857164	19993101	12.8099699731815	0.176823176823177	0.366633366633367	rs6112690	0.0895300000000004
20	ENSG00000132670	4	1000	2834829	3029722	7.55546416871074	0.163836163836164	0.152847152847153	rs6133002	0.0639099999999999
20	ENSG00000132793	2	1000000	39959559	39999222	37.8973521976568	4.999995000005e-6	9.99999000001e-7	rs6072343	8.87500000000024e-7
20	ENSG00000132819	1	1000	55956462	55994389	0.0171197273345862	0.899100899100899	0.899100899100899	rs4811844	0.8959
20	ENSG00000132823	3	1000000	42815135	42849431	30.5116661292951	1.02999897000103e-4	3.5999964000036e-5	rs2143606	1.19400000000001e-5
20	ENSG00000132824	21	1000000	43114861	43160750	249.876690663263	3.3999966000034e-5	2.999997000003e-6	rs6031644	1.98499999999995e-7
20	ENSG00000132832	3	100000	43275091	43334737	11.2083848827215	0.015739842601574	0.011829881701183	rs6130671	0.00408100000000001
20	ENSG00000149346	1	1000	10405950	10627477	0.0949306644153402	0.743256743256743	0.743256743256743	rs998934	0.758
20	ENSG00000149435	1	1000	23955686	23979416	0.832675567691418	0.352647352647353	0.352647352647353	rs755032	0.3615
20	ENSG00000149451	5	1000	3638611	3672893	2.12093726381608	0.765234765234765	0.536463536463537	rs2853210	0.178
20	ENSG00000149474	1	1000	18108761	18179031	1.28917523487992	0.237762237762238	0.237762237762238	rs80113248	0.2562
20	ENSG00000149488	1	1000	2507252	2632430	0.551022994950937	0.443556443556444	0.443556443556444	rs6114789	0.4579
20	ENSG00000149596	2	1000	42730334	42826218	0.5816255102326	0.755244755244755	0.696303696303696	rs3810510	0.4464
20	ENSG00000149639	1	1000	35395844	35502089	0.0687945954303663	0.805194805194805	0.805194805194805	rs1146265	0.7931
20	ENSG00000149654	3	100000	44792371	44947137	9.33056377164316	0.037279627203728	0.015509844901551	rs1321000	0.00542100000000001
20	ENSG00000149679	2	1000	60953687	60992341	3.7830997570546	0.161838161838162	0.102897102897103	rs6089219	0.0538999999999999
20	ENSG00000154930	1	1000	24976865	25049616	0.134904615646139	0.721278721278721	0.721278721278721	rs4815361	0.7134
20	ENSG00000158296	4	1000	45176461	45323106	1.15537203921288	0.821178821178821	0.811188811188811	rs430891	0.4278
20	ENSG00000158445	4	1000	47899930	48110834	3.92837397944511	0.407592407592408	0.341658341658342	rs6125647	0.108599999999999
20	ENSG00000158470	2	1000	48239481	48340415	0.00217775663457463	0.984015984015984	0.982017982017982	rs6019957	0.9629
20	ENSG00000158480	22	100000	48509927	48542045	116.351809746689	0.004719952800472	0.00761992380076199	rs80039476	0.00100200000000002
20	ENSG00000166913	2	1000	43504316	43547173	2.8200507933889	0.265734265734266	0.292707292707293	rs6017444	0.1592
20	ENSG00000166948	4	1000	2351553	2423399	9.70249699475538	0.0799200799200799	0.178821178821179	rs6048587	0.0682100000000005
20	ENSG00000167046	2	1000	61262070	61284656	1.47461185347691	0.372627372627373	0.388611388611389	rs2427364	0.3824
20	ENSG00000168703	2	1000	43742065	43763106	2.17120699629445	0.311688311688312	0.270729270729271	rs17423416	0.249400000000001
20	ENSG00000168734	79	1000000	43150425	43262888	950.835487300235	4.999995000005e-6	1.999998000002e-6	rs73298315	1.68200000000001e-7
20	ENSG00000168746	22	1000000	43054811	43103989	249.38103245778	9.99999000001e-7	9.99999000001e-7	rs66744494	2.39900000000006e-7
20	ENSG00000170369	4	100000	23794405	23817368	26.4741976345113	0.004329956700433	0.004819951800482	rs6076137	0.00193099999999999
20	ENSG00000171858	1	100000	60952171	60973576	3.71579348816243	0.0543994560054399	0.0543994560054399	rs6089219	0.0538999999999999
20	ENSG00000171867	1	1000	4656881	4692236	0.0601240384607476	0.819180819180819	0.819180819180819	rs1799990	0.8063
20	ENSG00000171873	1	1000	4191277	4239721	2.49236090158403	0.103896103896104	0.103896103896104	rs6084670	0.1144
20	ENSG00000172264	43	1000	13966014	16043842	54.8526053933271	0.161838161838162	0.131868131868132	rs449849	0.01143
20	ENSG00000172296	2	100000	12979626	13159750	5.9280307293108	0.0845591544084559	0.0663693363066369	rs11087047	0.0528400000000002
20	ENSG00000173335	2	1000	23573046	23596513	0.224076303910826	0.88011988011988	0.895104895104895	rs1158167	0.6945
20	ENSG00000173418	1	1000	19987759	20024299	0.13003090278718	0.727272727272727	0.727272727272727	rs199572	0.7184
20	ENSG00000174306	1	1000	39797087	39956312	0.768763001276157	0.368631368631369	0.368631368631369	rs753381	0.3806
20	ENSG00000174407	1	1000	61137659	61177971	0.660736645893642	0.407592407592408	0.407592407592408	rs4619692	0.4163
20	ENSG00000175063	1	1000	44431214	44455596	0.282143071358356	0.587412587412587	0.587412587412587	rs56261048	0.5953
20	ENSG00000179242	20	100000	59817481	60525673	47.9174662688769	0.024549754502455	0.038719612803872	rs3859604	0.007522
20	ENSG00000179253	1	1000	60282561	60304804	1.87240400178725	0.167832167832168	0.167832167832168	rs2386946	0.171199999999999
20	ENSG00000179447	1	1000	19212945	19275240	0.00229392191939205	0.963036963036963	0.963036963036963	rs16980240	0.9618
20	ENSG00000179935	1	1000	18756708	18784979	1.97233719776422	0.152847152847153	0.152847152847153	rs6136515	0.160200000000001
20	ENSG00000180344	1	1000	2667350	2687781	0.104837421778077	0.759240759240759	0.759240759240759	rs4141589	0.746099999999999
20	ENSG00000180383	1	100000	30043308	30074560	6.65694683540236	0.00982990170098299	0.00982990170098299	rs6057912	0.00987700000000002
20	ENSG00000180424	1	100000	30018321	30048060	2.81580604385377	0.094599054009459893	0.094599054009459893	rs2281554	0.0933400000000003
20	ENSG00000180483	1	100000	29954966	29988406	4.08755856477754	0.042609573904261	0.042609573904261	rs6058951	0.0431999999999999
20	ENSG00000182463	4	100000	51578945	52121869	9.78523431803428	0.0652193478065219	0.0835291647083529	rs1936962	0.0263299999999999
20	ENSG00000182621	13	100000	8047897	8959007	27.3433337480858	0.03069969300307	0.00940990590094099	rs1005987	0.002538
20	ENSG00000183798	1	1000000	39978605	40005467	13.7394229745608	2.23999776000224e-4	2.23999776000224e-4	rs6072353	2.09999999999999e-4
20	ENSG00000184402	1	1000	60708850	60767540	0.313402076739671	0.584415584415584	0.584415584415584	rs2427258	0.5756
20	ENSG00000185019	3	1000	3078218	3150842	3.7295123547629	0.290709290709291	0.337662337662338	rs17255260	0.1791
20	ENSG00000185052	16	1000	19183289	19713581	49.8253370927552	0.030969030969031	0.117882117882118	rs1406968	0.0255300000000001
20	ENSG00000185513	1	1000	42126319	42189590	0.260757819662137	0.62037962037962	0.62037962037962	rs743998	0.6096
20	ENSG00000196090	31	1000	40691391	41828610	38.6182315566156	0.278721278721279	0.526473526473527	rs6130081	0.0690499999999998
20	ENSG00000196132	4	1000	62723746	62883606	2.02809119310973	0.665334665334665	0.67032967032967	rs6089789	0.306700000000001
20	ENSG00000196562	1	100000	46275091	46425360	5.43032463058525	0.019809801901981	0.019809801901981	rs4809645	0.0197900000000001
20	ENSG00000196839	21	1000000	43238162	43290874	181.365780308462	2.8999971000029e-5	7.999992000008e-6	rs79638097	5.17399999999991e-7
20	ENSG00000197114	37	1000000	62328816	62377494	1805.38385435138	9.99999000001e-7	9.99999000001e-7	rs6062496	3.08100000000054e-29
20	ENSG00000197122	1	1000	35963087	36044453	0.650035465489315	0.435564435564436	0.435564435564436	rs6011987	0.4201
20	ENSG00000197183	4	1000000	31020861	31182876	35.3994602118884	1.28999871000129e-4	8.999991000009e-6	rs7268588	2.04699999999999e-6
20	ENSG00000197457	36	1000000	62261057	62299035	762.726095055423	9.99999000001e-7	9.99999000001e-7	rs2297433	9.75100000000018e-15
20	ENSG00000197496	1	100000	45328125	45374986	3.39965643335978	0.0646793532064679	0.0646793532064679	rs6017999	0.06521
20	ENSG00000197670	1	1000	52159308	52202402	1.5135380770037	0.216783216783217	0.216783216783217	rs6068574	0.2186
20	ENSG00000197818	128	1000	48419249	48518779	227.52072054504	0.108891108891109	0.126873126873127	rs80039476	0.00100200000000002
20	ENSG00000198026	11	1000000	44567291	44610811	55.4980486637314	9.35999064000936e-4	7.2999927000073e-5	rs17448653	1.56299999999997e-5
20	ENSG00000198053	5	1000	1864812	1931238	2.20930138384901	0.702297702297702	0.865134865134865	rs6111968	0.4426
20	ENSG00000198547	3	1000000	31209453	31271743	43.6239968644837	1.0999989000011e-5	7.6999923000077e-5	rs6058770	3.09300000000004e-5
20	ENSG00000198646	1	1000000	33266900	33423452	10.8981567565612	9.63999036000964e-4	9.63999036000964e-4	rs6088618	9.62599999999993e-4
20	ENSG00000198900	1	1000000	39647457	39763127	27.0574265153622	9.99999000001e-7	9.99999000001e-7	rs6072275	1.97499999999997e-7
20	ENSG00000199218	1	100000	51704190	51724523	4.93421627961074	0.026339736602634	0.026339736602634	rs1936962	0.0263299999999999
20	ENSG00000199490	11	100000	48527133	48547231	63.8870162625871	0.003009969900301	0.010579894201058	rs117940375	0.00381900000000001
20	ENSG00000199691	1	100000	37380170	37400485	3.21895691294034	0.0726392736072639	0.0726392736072639	rs6128907	0.0727900000000002
20	ENSG00000199803	1	1000	14992198	15012305	0.274393027352986	0.643356643356643	0.643356643356643	rs17270636	0.6004
20	ENSG00000201151	4	100000	33694938	33715010	21.6056318264023	0.019949800501995	0.011959880401196	rs6088727	0.01066
20	ENSG00000201180	1	1000	14993497	15013604	0.274393027352986	0.603396603396603	0.603396603396603	rs17270636	0.6004
20	ENSG00000201363	1	1000	42963478	42983569	0.512172284017847	0.487512487512487	0.487512487512487	rs11905257	0.4742
20	ENSG00000201742	1	1000	46111721	46131829	0.00163969195357249	0.968031968031968	0.968031968031968	rs11908187	0.9677
20	ENSG00000202186	1	1000	46103021	46123125	0.00163969195357249	0.968031968031968	0.968031968031968	rs11908187	0.9677
20	ENSG00000202380	2	1000	5860700	5880858	4.28699800931894	0.136863136863137	0.144855144855145	rs6053782	0.134400000000001
20	ENSG00000203346	26	1000000	44634110	44654231	252.682848413163	7.0999929000071e-5	1.20999879000121e-4	rs17576	1.73199999999997e-5
20	ENSG00000203896	21	1000000	62357634	62380456	645.061629710843	9.99999000001e-7	9.99999000001e-7	rs6062509	4.92400000000016e-16
20	ENSG00000203900	1	1000	61981339	62012529	1.33679482010799	0.248751248751249	0.248751248751249	rs735501	0.2476
20	ENSG00000204044	38	1000000	44632138	44660712	358.549196267147	7.5999924000076e-5	1.54999845000155e-4	rs17576	1.73199999999997e-5
20	ENSG00000204070	48	100000	43980576	44015438	243.526861447229	0.00867991320086799	0.026949730502695	rs3827039	0.00806899999999997
20	ENSG00000204393	1	1000000	31142793	31206695	22.5504178808319	1.999998000002e-6	1.999998000002e-6	rs7268588	2.04699999999999e-6
20	ENSG00000204684	3	1000	22341853	22462195	3.82288535214921	0.252747252747253	0.158841158841159	rs1366854	0.0712599999999997
20	ENSG00000205300	2	1000	4040798	4065812	2.90858554261283	0.234765234765235	0.291708291708292	rs16989193	0.171500000000001
20	ENSG00000206710	34	100000	48578642	48598749	81.512779532104	0.0576694233057669	0.016829831701683	rs6125849	1.36800000000003e-4
20	ENSG00000206959	1	1000	52151153	52171264	1.5135380770037	0.225774225774226	0.225774225774226	rs6068574	0.2186
20	ENSG00000207380	2	1000	5935183	5955296	1.9243901203836	0.368631368631369	0.293706293706294	rs236114	0.1656
20	ENSG00000207635	2	100000	33568178	33588300	5.41641037514155	0.0977890221097789	0.0871991280087199	rs3746446	0.08447
20	ENSG00000207764	1	1000	61152118	61172220	0.660736645893642	0.390609390609391	0.390609390609391	rs4619692	0.4163
20	ENSG00000211534	1	100000	37890182	37910258	5.32264798578958	0.020919790802092	0.020919790802092	rs6124133	0.02105
20	ENSG00000212134	1	100000	29954121	29974249	4.08755856477754	0.043749562504375	0.043749562504375	rs6058951	0.0431999999999999
20	ENSG00000213820	29	1000000	44718156	44738815	234.968428850074	2.999997000003e-6	9.99999000001e-7	rs6032662	2.62299999999997e-9
20	ENSG00000213959	1	1000	37233555	37254119	0.254678353747764	0.614385614385614	0.614385614385614	rs220541	0.6138
20	ENSG00000213979	1	100000	36063134	36083936	4.79877379815282	0.028839711602884	0.028839711602884	rs6018589	0.0284800000000002
20	ENSG00000214078	1	1000	34203952	34262878	0.12012403732150401	0.727272727272727	0.727272727272727	rs2425068	0.7289
20	ENSG00000214200	1	1000	32490128	32511142	0.536708598583855	0.448551448551449	0.448551448551449	rs6088343	0.4638
20	ENSG00000215251	1	1000	3117164	3150543	1.20612960798035	0.27972027972028	0.27972027972028	rs857253	0.272100000000001
20	ENSG00000215305	1	1000	2811348	2857378	0.210341335794995	0.644355644355644	0.644355644355644	rs555502	0.6465
20	ENSG00000215397	1	1000	632239	666823	0.00340030532715888	0.955044955044955	0.955044955044955	rs6076926	0.9535
20	ENSG00000215440	2	100000	57254186	57304294	12.173272612622	0.01309986900131	0.011659883401166	rs435208	0.01164
20	ENSG00000215448	2	1000	46478531	46499416	3.45730197317404	0.17982017982018	0.257742257742258	rs6063161	0.184
20	ENSG00000215529	1	1000	31436728	31559415	0.752138539585222	0.353646353646354	0.353646353646354	rs13045180	0.3858
20	ENSG00000215595	1	1000	1174097	1198918	0.339877395677787	0.583416583416583	0.583416583416583	rs203543	0.5599
20	ENSG00000215946	1	1000	62541364	62561481	0.627700614706235	0.411588411588412	0.411588411588412	rs817361	0.4282
20	ENSG00000216017	2	100000	19560740	19580831	4.97628647517518	0.110478895211048	0.0694193058069419	rs6046193	0.0492900000000002
20	ENSG00000216141	1	1000	62540833	62560950	0.627700614706235	0.434565434565435	0.434565434565435	rs817361	0.4282
20	ENSG00000216195	1	1000	62541084	62561201	0.627700614706235	0.433566433566434	0.433566433566434	rs817361	0.4282
20	ENSG00000221201	1	1000	8579826	8599912	1.4645976561368	0.230769230769231	0.230769230769231	rs6055944	0.2262
20	ENSG00000221328	1	1000	13926409	13946503	0.861568965306345	0.371628371628372	0.371628371628372	rs6042449	0.3533
20	ENSG00000222281	1	1000	11789468	11809739	1.28214817658244	0.251748251748252	0.251748251748252	rs6134366	0.2575
20	ENSG00000222298	1	1000	8580800	8600887	1.4645976561368	0.233766233766234	0.233766233766234	rs6055944	0.2262
20	ENSG00000223651	2	1000	40615770	40638037	2.52739464852456	0.27972027972028	0.221778221778222	rs6093551	0.1129
20	ENSG00000223750	136	1000	1635928	1698846	237.938743338755	0.123876123876124	0.341658341658342	rs6135734	0.015
20	ENSG00000223891	3	1000000	42829599	42864667	30.5116661292951	1.17999882000118e-4	3.4999965000035e-5	rs2143606	1.19400000000001e-5
20	ENSG00000224274	4	1000	15590138	15610464	1.17677634994371	0.738261738261738	0.763236763236763	rs200742	0.4383
20	ENSG00000224497	1	1000	34122174	34142492	2.59649999019261	0.103896103896104	0.103896103896104	rs2104417	0.107099999999999
20	ENSG00000225106	2	100000	60303274	60340112	4.87465940981819	0.110958890411096	0.0642393576064239	rs4925278	0.0440299999999998
20	ENSG00000225127	1	1000	21058244	21096999	0.707725278897895	0.417582417582418	0.417582417582418	rs6047255	0.4002
20	ENSG00000225377	1	1000	290956	338868	0.0492348958198278	0.828171828171828	0.828171828171828	rs1074048	0.8244
20	ENSG00000225419	1	1000	18455908	18476696	0.815497120640168	0.372627372627373	0.372627372627373	rs6081158	0.3665
20	ENSG00000225458	4	1000	40609779	40702609	6.40188986682308	0.17982017982018	0.375624375624376	rs6093551	0.1129
20	ENSG00000225479	1	1000	8219350	8247564	0.544922043237905	0.461538461538462	0.461538461538462	rs1474581	0.4604
20	ENSG00000225563	1	1000	52406361	52427857	2.63245063325154	0.122877122877123	0.122877122877123	rs4811466	0.1047
20	ENSG00000225657	1	100000	55142618	55183677	4.36799761775074	0.03669963300367	0.03669963300367	rs6024978	0.0366199999999999
20	ENSG00000225759	2	1000	36237699	36261521	0.00183312587740371	0.989010989010989	0.989010989010989	rs4343528	0.9681
20	ENSG00000225806	1	1000	57428582	57473864	0.422886982778998	0.508491508491508	0.508491508491508	rs8125112	0.5155
20	ENSG00000226094	1	1000	61159877	61180591	0.660736645893642	0.427572427572428	0.427572427572428	rs4619692	0.4163
20	ENSG00000226143	1	1000	42168028	42189589	0.260757819662137	0.604395604395604	0.604395604395604	rs743998	0.6096
20	ENSG00000226203	1	100000	25926447	25959924	5.14823607481199	0.023009769902301	0.023009769902301	rs8115167	0.02327
20	ENSG00000226217	1	1000	2751259	2771687	1.71142954002743	0.220779220779221	0.220779220779221	rs6084164	0.1908
20	ENSG00000226243	6	1000000	43085203	43105482	91.7907403595824	1.999998000002e-6	1.999998000002e-6	rs66744494	2.39900000000006e-7
20	ENSG00000226648	1	1000000	39716968	39776643	27.0574265153622	9.99999000001e-7	9.99999000001e-7	rs6072275	1.97499999999997e-7
20	ENSG00000226769	1	1000	45616234	45637127	1.42306242465995	0.23976023976024	0.23976023976024	rs914828	0.2329
20	ENSG00000226995	2	1000	5397540	5461740	0.935662473059083	0.658341658341658	0.565434565434565	rs574755	0.3334
20	ENSG00000227195	2	100000	26157555	26242162	9.67954982542486	0.0139998600014	0.011189888101119	rs12625395	0.005833
20	ENSG00000227282	1	1000	58080245	58101094	1.49333329303505	0.232767232767233	0.232767232767233	rs6015515	0.221699999999999
20	ENSG00000227401	2	1000	34166245	34186529	4.99168029754973	0.105894105894106	0.111888111888112	rs1886695	0.0690499999999998
20	ENSG00000227563	1	1000	14517829	14538269	1.67342807905298	0.190809190809191	0.190809190809191	rs6042789	0.195800000000001
20	ENSG00000227906	3	1000	9992625	10359424	2.20187433693631	0.53946053946054	0.422577422577423	rs6039820	0.1674
20	ENSG00000227927	1	1000	14525029	14627170	1.67342807905298	0.187812187812188	0.187812187812188	rs6042789	0.195800000000001
20	ENSG00000228210	2	1000	4561638	4581946	0.00416615708832104	0.995004995004995	0.995004995004995	rs6139486	0.9538
20	ENSG00000228340	5	1000	58652894	59112516	0.942624839501829	0.877122877122877	0.901098901098901	rs6015691	0.5259
20	ENSG00000228422	1	1000	11771110	11861363	1.28214817658244	0.262737262737263	0.262737262737263	rs6134366	0.2575
20	ENSG00000228482	1	1000	6701904	6726783	1.26291521859955	0.260739260739261	0.260739260739261	rs11905385	0.2611
20	ENSG00000228503	2	1000	46576765	46597347	0.574852680926788	0.755244755244755	0.701298701298701	rs6066568	0.452
20	ENSG00000228705	1	1000	61395479	61416764	0.0466492098279499	0.821178821178821	0.821178821178821	rs6089784	0.829
20	ENSG00000228809	1	1000	16685488	16721593	0.459837345016378	0.463536463536464	0.463536463536464	rs2206651	0.4977
20	ENSG00000228812	1	1000000	60918050	60941536	11.0051312187173	9.68999031000969e-4	9.68999031000969e-4	rs2427293	9.08600000000008e-4
20	ENSG00000228959	1	1000	40632673	40654118	2.51315080684919	0.135864135864136	0.135864135864136	rs6093551	0.1129
20	ENSG00000229005	1	1000	42991385	43034346	0.0665686182287539	0.81018981018981	0.81018981018981	rs2071199	0.7964
20	ENSG00000229042	1	1000	41304043	41327202	1.74822524043167	0.204795204795205	0.204795204795205	rs12625967	0.1861
20	ENSG00000229222	17	100000	48563281	48584569	68.2785700935764	0.019509804901951	0.012349876501235	rs2281217	0.00289599999999999
20	ENSG00000229230	1	100000	33795811	33815988	10.4841960122125	0.001179988200118	0.001179988200118	rs6088765	0.00120400000000002
20	ENSG00000229299	23	1000000	62366041	62387311	429.017926527771	9.99999000001e-7	9.99999000001e-7	rs2253823	2.58400000521776e-14
20	ENSG00000229539	2	1000	3858885	3879515	1.98387130195596	0.37962037962038	0.311688311688312	rs3737084	0.159
20	ENSG00000229728	1	1000	1332265	1353229	0.0811090864317576	0.785214785214785	0.785214785214785	rs6033554	0.7758
20	ENSG00000229876	4	1000	6417369	6519106	2.85132802215286	0.411588411588412	0.322677322677323	rs6117272	0.1735
20	ENSG00000229882	1	1000	61255123	61277214	0.711639724432339	0.407592407592408	0.407592407592408	rs1815591	0.3989
20	ENSG00000229892	3	1000	41225333	41246199	4.34050382053214	0.234765234765235	0.253746253746254	rs6093690	0.1899
20	ENSG00000229957	3	100000	44787042	44809876	9.33056377164316	0.037239627603724	0.01529984700153	rs1321000	0.00542100000000001
20	ENSG00000230010	2	1000	18293195	18349944	0.621020788365334	0.577422577422577	0.603396603396603	rs1050476	0.5539
20	ENSG00000230155	2	1000	34054027	34088808	3.56325492870659	0.1998001998002	0.207792207792208	rs224360	0.1816
20	ENSG00000230226	2	1000	62123639	62146464	2.93120022016216	0.21978021978022	0.163836163836164	rs310617	0.09103
20	ENSG00000230839	1	1000	1774661	1808252	0.912318499826987	0.328671328671329	0.328671328671329	rs200888	0.3395
20	ENSG00000230843	1	1000	54861022	54884216	1.61922416950567	0.1998001998002	0.1998001998002	rs1886956	0.2032
20	ENSG00000231119	1	1000	45971304	45993377	0.305265662597277	0.581418581418581	0.581418581418581	rs6018427	0.5806
20	ENSG00000231133	1	1000	61716844	61743671	0.61583299308403	0.436563436563437	0.436563436563437	rs1000122	0.4326
20	ENSG00000231265	14	100000	48647252	48668041	74.9048205210182	0.001769982300177	0.003219967800322	rs1973945	7.23299999999989e-4
20	ENSG00000231715	2	100000	49086303	49106528	10.439990326784	0.018669813301867	0.011319886801132	rs6067464	0.00679899999999997
20	ENSG00000231961	1	1000	5935825	5956157	0.00205984798354547	0.971028971028971	0.971028971028971	rs34464794	0.9638
20	ENSG00000232241	1	1000	17449729	17470076	0.23437314057701	0.627372627372627	0.627372627372627	rs6080706	0.6283
20	ENSG00000232294	2	1000	51278455	51317468	3.60030687495853	0.174825174825175	0.197802197802198	rs1523537	0.1025
20	ENSG00000232358	1	1000	49605906	49636556	0.273941427729028	0.583416583416583	0.583416583416583	rs11904901	0.6007
20	ENSG00000232442	19	1000000	62248579	62270177	200.549119663804	9.99999000001e-7	9.99999000001e-7	rs3761126	5.01900000000016e-10
20	ENSG00000232465	1	1000	51094460	51127130	2.750730601249	0.104895104895105	0.104895104895105	rs2235956	0.0972100000000005
20	ENSG00000232675	2	1000	19663852	19688220	3.82961027761288	0.138861138861139	0.245754245754246	rs1535253	0.135699999999999
20	ENSG00000232738	1	1000	9546254	9568336	0.00251538193435401	0.962037962037962	0.962037962037962	rs6056717	0.96
20	ENSG00000232880	21	100000	44006986	44027345	95.3227064926909	0.012439875601244	0.039889601103989	rs4812896	0.01319
20	ENSG00000233017	1	1000	60992882	61032677	1.24088791268552	0.25974025974026	0.25974025974026	rs6587235	0.265299999999999
20	ENSG00000233048	3	1000	12835849	12943167	0.276236175477235	0.944055944055944	0.939060939060939	rs6033553	0.6641
20	ENSG00000233293	1	1000000	31138894	31171690	22.5504178808319	2.999997000003e-6	2.999997000003e-6	rs7268588	2.04699999999999e-6
20	ENSG00000233324	1	1000	18753067	18774334	1.97233719776422	0.143856143856144	0.143856143856144	rs6136515	0.160200000000001
20	ENSG00000233352	1	1000	43848457	43868832	0.855859432575014	0.351648351648352	0.351648351648352	rs6017519	0.3549
20	ENSG00000233746	1	1000	23095704	23123258	0.0161419673272045	0.907092907092907	0.907092907092907	rs844885	0.8989
20	ENSG00000233895	1	1000	19728351	19800319	0.0198702719321152	0.888111888111888	0.888111888111888	rs2328452	0.8879
20	ENSG00000233896	2	1000	1917891	1998163	0.52707948195619	0.71028971028971	0.758241758241758	rs4470399	0.5775
20	ENSG00000234069	2	1000	24416026	24436950	3.00561229477474	0.242757242757243	0.250749250749251	rs6114732	0.215599999999999
20	ENSG00000234265	1	1000	12920985	12942275	0.188581325559629	0.647352647352647	0.647352647352647	rs6033553	0.6641
20	ENSG00000234282	2	1000	1692690	1713183	1.18125230042274	0.451548451548452	0.416583416583417	rs6135782	0.4066
20	ENSG00000234684	1	1000	1296048	1369378	0.0811090864317576	0.762237762237762	0.762237762237762	rs6033554	0.7758
20	ENSG00000234900	1	100000	10723925	10755934	4.75225069799868	0.029539704602954	0.029539704602954	rs6040146	0.02926
20	ENSG00000234948	7	1000	50817183	51276970	13.4681217351012	0.107892107892108	0.196803196803197	rs7262459	0.0542400000000002
20	ENSG00000234967	2	1000	46569542	46590799	0.574852680926788	0.74025974025974	0.684315684315684	rs6066568	0.452
20	ENSG00000235018	1	100000	60602484	60623012	6.3331748157722	0.012259877401226	0.012259877401226	rs2181590	0.01185
20	ENSG00000235065	1	1000	21085363	21105838	0.707725278897895	0.398601398601399	0.398601398601399	rs6047255	0.4002
20	ENSG00000235102	1	1000000	39949762	39970300	24.157929223096	1.999998000002e-6	1.999998000002e-6	rs6072343	8.87500000000024e-7
20	ENSG00000235525	11	1000000	44593887	44614714	51.2221261300512	0.00144999855000145	8.5999914000086e-5	rs17448653	1.56299999999997e-5
20	ENSG00000235590	1	1000	57383973	57435958	0.422886982778998	0.533466533466533	0.533466533466533	rs8125112	0.5155
20	ENSG00000235594	1	100000	54832927	54854287	2.62337889637119	0.10479895201048	0.10479895201048	rs6127709	0.1053
20	ENSG00000235621	2	1000	46978692	47009372	0.144520387614279	0.782217782217782	0.778221778221778	rs6095079	0.753
20	ENSG00000235958	3	1000	3077558	3141513	3.7295123547629	0.283716283716284	0.360639360639361	rs17255260	0.1791
20	ENSG00000235996	1	1000	19183495	19204121	1.84214284722323	0.193806193806194	0.193806193806194	rs2328368	0.1747
20	ENSG00000236159	1	1000	35784176	35804715	0.771025475907432	0.336663336663337	0.336663336663337	rs1291080	0.3799
20	ENSG00000236168	1	1000	23951221	23971371	0.832675567691418	0.355644355644356	0.355644355644356	rs755032	0.3615
